ID,Date,Alp,TL,BTL,P1,Problem 2 Icon,P3,AddCon
19954,2/25/2015 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
19955,2/26/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,LooseWet.png
19956,2/27/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
19957,2/28/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,StormSlabs.png,,NOICON.gif
19958,3/1/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,LooseDry.png,,NOICON.gif
19959,3/2/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
19960,3/3/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
19961,3/4/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
19962,3/5/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
19963,3/6/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
19964,3/7/2015 0:00,Moderate,Low,No Rating,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
19965,3/8/2015 0:00,Moderate,Moderate,No Rating,WindSlabs.png,LooseDry.png,,NOICON.gif
19966,3/9/2015 0:00,Moderate,Low,No Rating,WindSlabs.png,LooseDry.png,,NOICON.gif
19967,3/10/2015 0:00,Moderate,Low,No Rating,WindSlabs.png,LooseDry.png,,NOICON.gif
19968,3/11/2015 0:00,Moderate,Low,No Rating,WindSlabs.png,NOICON.gif,,LooseDry.png
19969,3/12/2015 0:00,Low,Low,No Rating,WindSlabs.png,LooseDry.png,,NOICON.gif
19970,3/13/2015 0:00,Low,Low,No Rating,icon-low.gif,NOICON.gif,,NOICON.gif
19971,3/14/2015 0:00,Low,Low,No Rating,icon-low.gif,NOICON.gif,,NOICON.gif
19972,3/15/2015 0:00,Low,Low,No Rating,icon-weather.gif,NOICON.gif,,NOICON.gif
19973,3/16/2015 0:00,High,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
19974,3/17/2015 0:00,Considerable,Considerable,No Rating,StormSlabs.png,NOICON.gif,,NOICON.gif
19975,3/18/2015 0:00,Considerable,Considerable,No Rating,PersistentSlabs.png,StormSlabs.png,,NOICON.gif
19976,3/19/2015 0:00,Considerable,Considerable,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
19977,3/20/2015 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,WindSlabs.png,,LooseWet.png
19978,3/21/2015 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,LooseWet.png,,Cornice.png
19979,3/22/2015 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,Cornice.png,,LooseWet.png
19980,3/23/2015 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,LooseWet.png,,Cornice.png
19981,3/24/2015 0:00,Low,Low,No Rating,WindSlabs.png,PersistentSlabs.png,,icon-low.gif
19982,3/25/2015 0:00,Low,Low,No Rating,WindSlabs.png,PersistentSlabs.png,,icon-low.gif
19983,3/26/2015 0:00,Moderate,Moderate,No Rating,WindSlabs.png,LooseWet.png,,Cornice.png
19984,3/27/2015 0:00,Moderate,Moderate,No Rating,WindSlabs.png,LooseWet.png,,NOICON.gif
19985,3/28/2015 0:00,Moderate,Moderate,No Rating,WindSlabs.png,LooseDry.png,,Cornice.png
19986,3/29/2015 0:00,Moderate,Moderate,No Rating,WindSlabs.png,LooseWet.png,,Cornice.png
19987,3/30/2015 0:00,Moderate,Moderate,No Rating,StormSlabs.png,LooseWet.png,,Cornice.png
19988,3/31/2015 0:00,Moderate,Low,No Rating,LooseDry.png,Cornice.png,,NOICON.gif
19989,4/1/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,Cornice.png,,NOICON.gif
19990,4/2/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,Cornice.png,,LooseDry.png
19991,4/3/2015 0:00,Considerable,Low,No Rating,PersistentSlabs.png,LooseWet.png,,Cornice.png
19992,4/4/2015 0:00,Considerable,Moderate,Moderate,PersistentSlabs.png,LooseWet.png,,Cornice.png
19993,4/5/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,StormSlabs.png,,Cornice.png
19994,4/6/2015 0:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,,LooseDry.png
19995,4/7/2015 0:00,Considerable,Moderate,No Rating,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
19996,4/8/2015 0:00,Considerable,Moderate,No Rating,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
19997,4/9/2015 0:00,Considerable,Moderate,No Rating,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
19998,4/10/2015 0:00,Considerable,Moderate,No Rating,StormSlabs.png,DeepPersistentSlabs.png,,LooseDry.png
19999,4/11/2015 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,LooseWet.png,,DeepPersistentSlabs.png
20000,4/12/2015 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,DeepPersistentSlabs.png,,WindSlabs.png
20001,4/14/2015 0:00,Moderate,Moderate,No Rating,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
20002,4/15/2015 0:00,Considerable,Considerable,No Rating,WindSlabs.png,NOICON.gif,,NOICON.gif
20003,4/16/2015 0:00,Moderate,Moderate,No Rating,StormSlabs.png,LooseDry.png,,NOICON.gif
20004,4/17/2015 0:00,Considerable,Considerable,No Rating,WindSlabs.png,LooseWet.png,,NOICON.gif
20005,4/18/2015 0:00,High,High,Moderate,DeepPersistentSlabs.png,StormSlabs.png,,NOICON.gif
20006,4/19/2015 0:00,High,High,Considerable,StormSlabs.png,NOICON.gif,,NOICON.gif
20007,4/21/2015 0:00,Moderate,Moderate,No Rating,icon-moderate.gif,NOICON.gif,,NOICON.gif
20008,4/23/2015 0:00,Moderate,Moderate,No Rating,LooseWet.png,WindSlabs.png,,NOICON.gif
20009,4/24/2015 0:00,Moderate,Moderate,No Rating,LooseWet.png,WindSlabs.png,,NOICON.gif
20010,4/25/2015 0:00,Low,Low,No Rating,icon-low.gif,NOICON.gif,,NOICON.gif
20011,4/26/2015 0:00,Moderate,Moderate,No Rating,LooseWet.png,NOICON.gif,,NOICON.gif
20012,4/28/2015 0:00,Moderate,Low,No Rating,LooseWet.png,NOICON.gif,,icon-bear.png
20013,4/29/2015 0:00,No Rating,No Rating,No Rating,icon-avalanche.gif,icon-avalanche.gif,,icon-bear.png
20014,9/18/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20015,11/1/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20016,11/6/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20017,11/9/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20018,11/12/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20019,11/17/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20020,11/24/2015 0:00,No Rating,No Rating,No Rating,LooseWet.png,StormSlabs.png,,Glide.png
20021,11/21/2015 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,Glide.png
20022,11/22/2015 0:00,No Rating,No Rating,No Rating,WindSlabs.png,NOICON.gif,,NOICON.gif
20023,11/26/2015 0:00,High,High,Moderate,StormSlabs.png,NOICON.gif,,Glide.png
20024,11/27/2015 0:00,High,High,Moderate,LooseWet.png,StormSlabs.png,,Glide.png
20025,11/28/2015 0:00,Considerable,Considerable,No Rating,LooseWet.png,WindSlabs.png,,PersistentSlabs.png
20026,11/29/2015 0:00,Moderate,Moderate,No Rating,WindSlabs.png,LooseWet.png,,NOICON.gif
20027,11/30/2015 0:00,Moderate,Low,No Rating,WindSlabs.png,NOICON.gif,,icon-moderate.gif
20028,12/1/2015 0:00,Moderate,Low,No Rating,WindSlabs.png,NOICON.gif,,NOICON.gif
20029,12/2/2015 0:00,Moderate,Low,No Rating,icon-low.gif,NOICON.gif,,PersistentSlabs.png
20030,12/3/2015 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
20031,12/4/2015 0:00,Moderate,Low,No Rating,LooseDry.png,NOICON.gif,,PersistentSlabs.png
20032,12/5/2015 0:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,,icon-low.gif
20033,12/6/2015 0:00,Low,Low,Low,PersistentSlabs.png,NOICON.gif,,icon-low.gif
20034,12/7/2015 0:00,Low,Low,Low,icon-low.gif,NOICON.gif,,PersistentSlabs.png
20035,12/8/2015 0:00,Low,Low,Low,icon-low.gif,PersistentSlabs.png,,NOICON.gif
20036,12/9/2015 0:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,,NOICON.gif
20037,12/10/2015 0:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,,NOICON.gif
20038,12/11/2015 0:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,,NOICON.gif
20039,12/12/2015 0:00,Considerable,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,,NOICON.gif
20040,12/13/2015 0:00,Considerable,Considerable,Moderate,PersistentSlabs.png,WindSlabs.png,,icon-weather.gif
20041,12/14/2015 0:00,Considerable,Moderate,Moderate,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
20042,12/15/2015 0:00,Moderate,Moderate,Moderate,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
20043,12/16/2015 0:00,Moderate,Moderate,Moderate,StormSlabs.png,NOICON.gif,,PersistentSlabs.png
20044,12/17/2015 0:00,Considerable,Considerable,Considerable,StormSlabs.png,NOICON.gif,,PersistentSlabs.png
20045,12/18/2015 0:00,Considerable,Considerable,Moderate,StormSlabs.png,PersistentSlabs.png,,NOICON.gif
20046,12/19/2015 0:00,High,High,Moderate,StormSlabs.png,NOICON.gif,,PersistentSlabs.png
20047,12/20/2015 0:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,,PersistentSlabs.png
20048,12/21/2015 0:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,,Cornice.png
20049,12/22/2015 0:00,Moderate,Moderate,Low,WindSlabs.png,LooseDry.png,,Cornice.png
20050,12/23/2015 0:00,Moderate,Moderate,Low,PersistentSlabs.png,NOICON.gif,,icon-obs.gif
20051,12/24/2015 0:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,,Cornice.png
20052,12/25/2015 0:00,Considerable,Considerable,Considerable,StormSlabs.png,PersistentSlabs.png,,Cornice.png
20053,12/26/2015 0:00,High,Considerable,Moderate,StormSlabs.png,Cornice.png,,NOICON.gif
20054,12/27/2015 0:00,Considerable,Moderate,Moderate,StormSlabs.png,Cornice.png,,NOICON.gif
20055,12/28/2015 0:00,High,High,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20056,12/29/2015 0:00,Considerable,Considerable,Moderate,WindSlabs.png,Cornice.png,,PersistentSlabs.png
20057,12/30/2015 0:00,High,High,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20058,12/31/2015 0:00,Considerable,Considerable,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20059,1/1/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20060,1/2/2016 0:00,High,Considerable,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20061,1/3/2016 0:00,High,Considerable,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20062,1/4/2016 0:00,High,Considerable,Moderate,StormSlabs.png,LooseWet.png,,DeepPersistentSlabs.png
20063,1/5/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,DeepPersistentSlabs.png,,NOICON.gif
20064,1/6/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Cornice.png,,DeepPersistentSlabs.png
20065,1/7/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Cornice.png,,DeepPersistentSlabs.png
20066,1/8/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Cornice.png,,Glide.png
20067,1/9/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,LooseWet.png,,Glide.png
20068,1/10/2016 0:00,Considerable,Moderate,Moderate,StormSlabs.png,Glide.png,,Cornice.png
20069,1/11/2016 0:00,Considerable,Moderate,Low,WindSlabs.png,Cornice.png,,Glide.png
20070,1/12/2016 0:00,Moderate,Moderate,Low,Glide.png,Cornice.png,,WindSlabs.png
20071,1/13/2016 0:00,Moderate,Moderate,Low,Glide.png,Cornice.png,,WindSlabs.png
20072,1/14/2016 0:00,Moderate,Moderate,Low,Glide.png,Cornice.png,,WindSlabs.png
20073,1/15/2016 0:00,Low,Low,Low,icon-low.gif,Glide.png,,Cornice.png
20074,1/16/2016 0:00,Moderate,Moderate,Low,Glide.png,WindSlabs.png,,NOICON.gif
20075,1/17/2016 0:00,Moderate,Moderate,Low,StormSlabs.png,Glide.png,,NOICON.gif
20076,1/18/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,,NOICON.gif
20077,1/19/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,,NOICON.gif
20078,1/20/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,,NOICON.gif
20079,1/21/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,LooseDry.png,,Glide.png
20080,1/22/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,LooseDry.png,,Glide.png
20081,1/23/2016 0:00,Moderate,Moderate,Low,Glide.png,WindSlabs.png,,NOICON.gif
20082,1/24/2016 0:00,Considerable,Considerable,Low,WindSlabs.png,Glide.png,,NOICON.gif
20083,1/25/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,,NOICON.gif
20084,1/26/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,,NOICON.gif
20085,1/27/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,Glide.png,,NOICON.gif
20086,1/28/2016 0:00,High,Considerable,Moderate,StormSlabs.png,LooseWet.png,,Glide.png
20087,1/29/2016 0:00,Considerable,Moderate,Low,StormSlabs.png,LooseWet.png,,Glide.png
20088,1/30/2016 0:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,,LooseDry.png
20089,1/31/2016 0:00,Moderate,Moderate,Low,Cornice.png,Glide.png,,LooseDry.png
20090,2/1/2016 0:00,Moderate,Moderate,No Rating,Cornice.png,Glide.png,,PersistentSlabs.png
20091,2/2/2016 0:00,Moderate,Moderate,No Rating,Cornice.png,LooseDry.png,,Glide.png
20092,2/3/2016 0:00,Moderate,Moderate,Low,StormSlabs.png,Glide.png,,NOICON.gif
20093,2/4/2016 0:00,High,Considerable,Moderate,StormSlabs.png,Glide.png,,NOICON.gif
20094,2/5/2016 0:00,High,High,Moderate,StormSlabs.png,LooseWet.png,,Glide.png
20095,2/6/2016 0:00,Considerable,Considerable,No Rating,StormSlabs.png,Glide.png,,Cornice.png
20096,2/7/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,PersistentSlabs.png,,Glide.png
20097,2/8/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,,PersistentSlabs.png
20098,2/9/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,,PersistentSlabs.png
20099,2/10/2016 0:00,Moderate,Moderate,No Rating,Cornice.png,Glide.png,,PersistentSlabs.png
20100,2/11/2016 0:00,Moderate,Moderate,No Rating,WetSlabs.png,WindSlabs.png,,PersistentSlabs.png
20101,2/12/2016 0:00,Considerable,Considerable,Moderate,Glide.png,LooseWet.png,,StormSlabs.png
20102,2/13/2016 0:00,Considerable,Considerable,Moderate,Glide.png,LooseWet.png,,StormSlabs.png
20103,2/14/2016 0:00,Moderate,Moderate,No Rating,Glide.png,WindSlabs.png,,LooseWet.png
20104,2/15/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,,LooseWet.png
20105,2/16/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Cornice.png,,Glide.png
20106,2/17/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Cornice.png,,Glide.png
20107,2/18/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Cornice.png,,Glide.png
20108,2/19/2016 0:00,Moderate,Moderate,No Rating,Cornice.png,Glide.png,,NOICON.gif
20109,2/20/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,NOICON.gif,,Glide.png
20110,2/21/2016 0:00,High,High,Moderate,StormSlabs.png,Cornice.png,,Glide.png
20111,2/22/2016 0:00,High,High,Moderate,StormSlabs.png,Cornice.png,,Glide.png
20112,2/23/2016 0:00,Considerable,Moderate,No Rating,WindSlabs.png,Cornice.png,,Glide.png
20113,2/24/2016 0:00,High,High,Moderate,StormSlabs.png,LooseWet.png,,Glide.png
20114,2/25/2016 0:00,High,High,Moderate,StormSlabs.png,Glide.png,,NOICON.gif
20115,2/26/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,LooseWet.png,,Glide.png
20116,2/27/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,Glide.png,,LooseWet.png
20117,2/28/2016 0:00,High,High,Moderate,LooseWet.png,StormSlabs.png,,Glide.png
20118,2/29/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,Glide.png,,LooseWet.png
20119,3/1/2016 0:00,Considerable,Considerable,Moderate,StormSlabs.png,Glide.png,,NOICON.gif
20120,3/2/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Cornice.png,,Glide.png
20121,3/3/2016 0:00,Moderate,Moderate,No Rating,Cornice.png,WindSlabs.png,,Glide.png
20122,3/4/2016 0:00,Moderate,Moderate,No Rating,Glide.png,Cornice.png,,WindSlabs.png
20123,3/5/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,,NOICON.gif
20124,3/6/2016 0:00,Moderate,Moderate,No Rating,LooseDry.png,Glide.png,,Cornice.png
20125,3/7/2016 0:00,Moderate,Low,No Rating,WindSlabs.png,Glide.png,,NOICON.gif
20126,3/8/2016 0:00,Moderate,Moderate,No Rating,Glide.png,WindSlabs.png,,Cornice.png
20127,3/9/2016 0:00,Moderate,Moderate,No Rating,Glide.png,WindSlabs.png,,Cornice.png
20128,3/10/2016 0:00,Moderate,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20129,3/11/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,,NOICON.gif
20130,3/12/2016 0:00,Considerable,Considerable,No Rating,StormSlabs.png,Glide.png,,NOICON.gif
20131,3/13/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,,NOICON.gif
20132,3/14/2016 0:00,Low,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20133,3/15/2016 0:00,Low,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20134,3/16/2016 0:00,Low,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20135,3/17/2016 0:00,Low,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20136,3/18/2016 0:00,Low,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20137,3/19/2016 0:00,Moderate,Moderate,No Rating,StormSlabs.png,Glide.png,,NOICON.gif
20138,3/20/2016 0:00,Considerable,Considerable,No Rating,StormSlabs.png,Glide.png,,NOICON.gif
20139,3/21/2016 0:00,Considerable,Considerable,No Rating,StormSlabs.png,LooseWet.png,,Glide.png
20140,3/22/2016 0:00,Moderate,Moderate,No Rating,LooseWet.png,Glide.png,,WindSlabs.png
20141,3/23/2016 0:00,Considerable,Considerable,No Rating,LooseWet.png,Glide.png,,WindSlabs.png
20142,3/24/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20143,3/25/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20144,3/26/2016 0:00,Moderate,Considerable,No Rating,Glide.png,WindSlabs.png,,Cornice.png
20145,3/27/2016 0:00,Low,Moderate,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20146,3/28/2016 0:00,Considerable,Considerable,No Rating,LooseWet.png,Glide.png,,WindSlabs.png
20147,3/29/2016 0:00,Considerable,Considerable,No Rating,StormSlabs.png,Glide.png,,Cornice.png
20148,3/30/2016 0:00,Considerable,Considerable,No Rating,LooseWet.png,Glide.png,,Cornice.png
20149,3/31/2016 0:00,Considerable,Considerable,No Rating,LooseWet.png,Glide.png,,Cornice.png
20150,4/1/2016 0:00,Moderate,Moderate,No Rating,LooseWet.png,Glide.png,,Cornice.png
20151,4/2/2016 0:00,Low,Moderate,No Rating,Glide.png,LooseWet.png,,Cornice.png
20152,4/3/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,Cornice.png
20153,4/4/2016 0:00,Low,Considerable,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20154,4/5/2016 0:00,Low,Considerable,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20155,4/6/2016 0:00,Low,Considerable,No Rating,Glide.png,icon-low.gif,,NOICON.gif
20156,4/7/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20157,4/8/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20158,4/9/2016 0:00,Considerable,Considerable,No Rating,LooseWet.png,Glide.png,,WindSlabs.png
20159,4/10/2016 0:00,Considerable,Considerable,No Rating,Glide.png,LooseWet.png,,StormSlabs.png
20160,4/11/2016 0:00,Moderate,Considerable,No Rating,icon-extreme.gif,LooseWet.png,,WindSlabs.png
20161,4/12/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20162,4/13/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20163,4/14/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,icon-low.gif
20164,4/15/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20165,4/16/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,icon-low.gif
20166,4/17/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,icon-low.gif
20167,4/19/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20168,4/21/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20169,4/23/2016 0:00,Low,Considerable,No Rating,Glide.png,LooseWet.png,,icon-low.gif
20170,4/24/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,Cornice.png
20171,4/26/2016 0:00,Considerable,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20172,4/28/2016 0:00,Moderate,Considerable,No Rating,Glide.png,LooseWet.png,,WindSlabs.png
20173,4/30/2016 0:00,Considerable,Considerable,No Rating,Glide.png,LooseWet.png,,StormSlabs.png
20174,5/2/2016 0:00,No Rating,No Rating,No Rating,icon-avalanche.gif,NOICON.gif,,NOICON.gif
20175,9/26/2016 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20176,10/18/2016 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20177,11/7/2016 0:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,,NOICON.gif
20178,11/9/2016 0:00,No Rating,No Rating,No Rating,icon-special.gif,NOICON.gif,,NOICON.gif
20179,11/11/2016 0:00,No Rating,No Rating,No Rating,icon-special.gif,NOICON.gif,,NOICON.gif
20180,11/14/2016 0:00,No Rating,No Rating,No Rating,icon-special.gif,NOICON.gif,,NOICON.gif
20181,11/16/2016 0:00,No Rating,No Rating,No Rating,Glide.png,NOICON.gif,,NOICON.gif
20182,11/19/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,Glide.png,,NOICON.gif
20183,11/20/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
20184,11/21/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
20185,11/22/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,NOICON.gif,,NOICON.gif
20186,11/23/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,Glide.png,,NOICON.gif
20187,11/24/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,Glide.png,,NOICON.gif
20188,11/25/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,Glide.png,,NOICON.gif
20189,11/26/2016 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,Glide.png,,NOICON.gif
20190,11/27/2016 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,WindSlabs.png,,Glide.png
20191,11/28/2016 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,WindSlabs.png,,Glide.png
20192,11/29/2016 0:00,Moderate,Moderate,No Rating,PersistentSlabs.png,WindSlabs.png,,Glide.png
20193,11/30/2016 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,StormSlabs.png,,Glide.png
20194,12/1/2016 0:00,Considerable,Considerable,No Rating,PersistentSlabs.png,StormSlabs.png,,Glide.png
20195,12/2/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,PersistentSlabs.png,,Glide.png
20196,12/3/2016 0:00,Moderate,Moderate,No Rating,WindSlabs.png,PersistentSlabs.png,,Glide.png
20197,12/4/2016 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
20198,12/5/2016 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
20199,12/6/2016 0:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,,NOICON.gif
20200,12/7/2016 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
20201,12/8/2016 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
20202,12/9/2016 0:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,,NOICON.gif
20203,12/10/2016 0:00,Low,Low,Low,icon-low.gif,PersistentSlabs.png,,WindSlabs.png
20204,12/11/2016 0:00,Low,Low,Low,icon-low.gif,NOICON.gif,,PersistentSlabs.png
20205,12/12/2016 0:00,Low,Low,Low,icon-low.gif,NOICON.gif,,PersistentSlabs.png
20206,12/13/2016 0:00,Low,Low,Low,icon-low.gif,NOICON.gif,,NOICON.gif
20207,12/14/2016 0:00,Low,Low,Low,icon-low.gif,NOICON.gif,,NOICON.gif
20208,12/15/2016 0:00,Low,Low,Low,icon-weather.gif,NOICON.gif,,NOICON.gif
