"Date","alp.pred","tl.pred","btl.pred","alp.ob","tl.ob","btl.ob","p1.pred","p2.pred","p3.pred","ac.pred","p1.ob","p2.ob"
2025-03-14,3,3,2,,,,,,,,,
2025-03-15,3,3,2,,,,,,,,,
2025-03-16,3,3,2,,,,,,,,,
2025-03-17,3,3,2,3,3,2,,,,,"PS",""
2025-03-18,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-19,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-20,3,3,2,,,,,,,,,
2025-03-21,3,3,2,,,,,,,,,
2025-03-22,3,3,2,,,,,,,,,
2025-03-23,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-24,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-25,3,3,2,,,,,,,,,
2025-03-26,3,3,2,,,,,,,,,
2025-03-27,3,3,2,,,,,,,,,
2025-03-28,3,3,2,3,3,2,,,,,"PS","G"
2025-03-29,3,3,2,3,3,2,,,,,"PS","G"
2025-03-30,3,3,2,,,,,,,,,
2025-03-31,3,3,2,,,,,,,,,
2025-04-01,3,3,2,3,3,2,,,,,"G","PS"
2025-04-02,3,3,2,,,,,,,,,
2025-04-03,3,3,2,,,,,,,,,
2025-04-04,4,4,4,4,4,4,,,,,"WtS","PS"
2025-04-05,4,4,4,,,,,,,,,
2025-04-06,3,3,3,,,,,,,,,
2025-04-07,3,3,3,4,4,4,,,,,"SS","WtS"
2025-04-08,3,3,3,3,3,3,,,,,"SS","WtS"
2025-04-09,3,3,3,,,,,,,,,
2025-04-10,3,3,2,,,,,,,,,
2025-04-11,3,3,2,3,3,2,,,,,"SS","PS"
2025-04-12,3,3,2,,,,,,,,,
2025-04-13,4,4,4,4,4,4,,,,,"SS","DS"
2025-04-14,,,,,,,,,,,,
2025-04-15,3,2,2,,,,,,,,,
2025-04-16,,,,,,,,,,,,
2025-04-17,3,3,3,,,,,,,,,
2025-04-18,,,,,,,,,,,,
2025-04-19,3,3,3,3,3,3,,,,,"WL","DS"
2025-04-20,2,2,2,,,,,,,,,
2025-04-21,,,,2,2,2,,,,,,
2025-04-22,2,2,2,,,,,,,,,
2025-04-23,,,,,,,,,,,,
2025-04-24,2,2,2,,,,,,,,,
2025-04-25,,,,,,,,,,,,
2025-04-26,2,2,2,,,,,,,,,
2025-04-27,2,2,2,,,,,,,,,
2025-04-28,,,,,,,,,,,,
2025-04-29,,,,,,,,,,,,
2025-04-30,,,,,,,,,,,,
2025-05-01,,,,,,,,,,,,
